Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
"9","'032","Argentina","6529","Solid biofuels","5851","Energy consumption","TJ","56658.000000","61917.000000","56495.000000","57339.000000","58972.000000","71124.000000","62878.000000","57994.000000","69503.000000","104156.000000","109089.000000","120654.000000","120578.000000","131658.000000","89259.000000","83004.000000","88288.000000","85202.000000","74799.000000","76681.000000","67361.000000","70688.000000","68532.000000","68579.000000","70678.000000","68218.000000","69050.000000","75814.000000","81745.000000","80326.000000","65772.000000","73495.000000","43650.000000"
"9","'032","Argentina","6529","Solid biofuels","5852","Energy production","TJ","101788.000000","113697.000000","102450.000000","103089.000000","108270.000000","121421.000000","118987.000000","104649.000000","109515.000000","141693.000000","137066.000000","141223.000000","138122.000000","151638.000000","108681.000000","118469.000000","114727.000000","106326.000000","93921.000000","93184.000000","92648.000000","104388.000000","103100.000000","108225.000000","110962.000000","109604.000000","107620.000000","114392.000000","117838.000000","126005.000000","121450.000000","128386.000000","98880.000000"
"9","'032","Argentina","6528","Liquid biofuels","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1100.000000","1537.000000","1975.000000","2413.000000","4176.000000","22866.000000","33616.000000","38757.000000","42608.000000","49729.000000","54323.000000","57337.000000","66000.000000","62972.000000","61979.000000","48538.000000","37327.000000","50071.000000"
"9","'032","Argentina","6528","Liquid biofuels","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1113.000000","1564.000000","8198.000000","29147.000000","45238.000000","74945.000000","100379.000000","103332.000000","84874.000000","108917.000000","83931.000000","116718.000000","129103.000000","112988.000000","101790.000000","73368.000000","84829.000000","94827.000000"
"1","'051","Armenia","6519","Animal waste","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,"14.000000","27.000000","41.000000","55.000000","68.000000","82.000000","1307.000000","2195.000000","2556.000000","2827.000000","2762.000000","2863.000000","2770.000000","2831.000000"
"1","'051","Armenia","6519","Animal waste","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,,"14.000000","27.000000","41.000000","55.000000","68.000000","82.000000","1307.000000","2195.000000","2556.000000","2827.000000","2762.000000","2863.000000","2770.000000","2831.000000"
"1","'051","Armenia","6524","Charcoal","5851","Energy consumption","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","59.000000","148.000000","177.000000","2.000000","0.000000","0.000000","0.000000","0.000000","1.000000","1.000000","1.000000","1.000000","1.000000","2.000000","8.000000","46.000000","42.000000","23.000000","60.000000"
"1","'051","Armenia","6525","Fuelwood","5851","Energy consumption","TJ",,,"123.000000","147.000000","275.000000","386.000000","483.000000","568.000000","642.000000","725.000000","818.000000","924.000000","1045.000000","1180.000000","1333.000000","1505.000000","1700.000000","1920.000000","2170.000000","2450.000000","2768.000000","3126.000000","3531.000000","3989.000000","4505.000000","5089.000000","6197.000000","6714.000000","4801.000000","4984.000000","5411.000000","4634.000000","4281.000000"
"1","'051","Armenia","6525","Fuelwood","5852","Energy production","TJ",,,"0.000000","147.000000","275.000000","386.000000","483.000000","568.000000","642.000000","725.000000","818.000000","924.000000","1045.000000","1180.000000","1333.000000","1505.000000","1700.000000","1920.000000","2170.000000","2450.000000","2768.000000","3126.000000","3531.000000","3988.000000","4504.000000","5088.000000","6194.000000","6710.000000","4797.000000","4976.000000","5339.000000","4581.000000","4219.000000"
"1","'051","Armenia","6532","Other vegetal material and residues","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,"53.000000","106.000000","158.000000","211.000000","264.000000","316.000000","296.000000","295.000000","297.000000","252.000000","341.000000","439.000000","436.000000","532.000000","474.000000","521.000000"
"1","'051","Armenia","6527","Total Bioenergy","5851","Energy consumption","TJ",,,"123.000000","147.000000","275.000000","386.000000","483.000000","568.000000","642.000000","725.000000","818.000000","924.000000","1045.000000","1180.000000","1392.000000","1653.000000","1877.000000","1975.000000","2276.000000","2622.000000","3006.000000","3431.000000","3903.000000","4354.000000","4883.000000","6694.000000","8645.000000","9613.000000","8075.000000","8228.000000","8848.000000","7901.000000","7693.000000"
"1","'051","Armenia","6527","Total Bioenergy","5852","Energy production","TJ",,,"0.000000","147.000000","275.000000","386.000000","483.000000","568.000000","642.000000","725.000000","818.000000","924.000000","1045.000000","1180.000000","1333.000000","1505.000000","1700.000000","1920.000000","2170.000000","2464.000000","2795.000000","3167.000000","3586.000000","4056.000000","4586.000000","6395.000000","8389.000000","9266.000000","7624.000000","7738.000000","8202.000000","7351.000000","7050.000000"
"1","'051","Armenia","6529","Solid biofuels","5851","Energy consumption","TJ",,,"123.000000","147.000000","275.000000","386.000000","483.000000","568.000000","642.000000","725.000000","818.000000","924.000000","1045.000000","1180.000000","1392.000000","1653.000000","1877.000000","1975.000000","2276.000000","2622.000000","3006.000000","3431.000000","3903.000000","4354.000000","4883.000000","6694.000000","8645.000000","9613.000000","8075.000000","8228.000000","8848.000000","7901.000000","7693.000000"
"1","'051","Armenia","6529","Solid biofuels","5852","Energy production","TJ",,,"0.000000","147.000000","275.000000","386.000000","483.000000","568.000000","642.000000","725.000000","818.000000","924.000000","1045.000000","1180.000000","1333.000000","1505.000000","1700.000000","1920.000000","2170.000000","2464.000000","2795.000000","3167.000000","3586.000000","4056.000000","4586.000000","6395.000000","8389.000000","9266.000000","7624.000000","7738.000000","8202.000000","7351.000000","7050.000000"
"22","'533","Aruba","6524","Charcoal","5851","Energy consumption","TJ","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","5.000000","5.000000","5.000000","12.000000","12.000000","12.000000","13.000000","13.000000","14.000000","14.000000","15.000000","15.000000","15.000000","8.000000","19.000000","17.000000","18.000000"
"22","'533","Aruba","6524","Charcoal","5852","Energy production","TJ","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","5.000000","5.000000","5.000000","5.000000","5.000000","5.000000","5.000000","6.000000","6.000000","6.000000","7.000000","7.000000","8.000000","8.000000","8.000000","9.000000"
"22","'533","Aruba","6525","Fuelwood","5851","Energy consumption","TJ","5.000000","5.000000","6.000000","6.000000","5.000000","5.000000","5.000000","5.000000","5.000000","5.000000","6.000000","6.000000","6.000000","6.000000","6.000000","7.000000","7.000000","7.000000","7.000000","6.000000","7.000000","7.000000","7.000000","7.000000","7.000000","7.000000","8.000000","8.000000","8.000000","7.000000","9.000000","9.000000","8.000000"
"22","'533","Aruba","6525","Fuelwood","5852","Energy production","TJ","11.000000","11.000000","11.000000","11.000000","10.000000","10.000000","10.000000","10.000000","11.000000","11.000000","12.000000","12.000000","13.000000","13.000000","14.000000","14.000000","14.000000","15.000000","15.000000","16.000000","16.000000","17.000000","17.000000","17.000000","18.000000","19.000000","20.000000","20.000000","21.000000","22.000000","23.000000","24.000000","25.000000"
"22","'533","Aruba","6527","Total Bioenergy","5851","Energy consumption","TJ","8.000000","8.000000","9.000000","9.000000","8.000000","8.000000","8.000000","8.000000","8.000000","8.000000","10.000000","10.000000","10.000000","10.000000","10.000000","11.000000","12.000000","12.000000","12.000000","18.000000","19.000000","19.000000","20.000000","20.000000","21.000000","21.000000","23.000000","23.000000","23.000000","15.000000","28.000000","26.000000","26.000000"
"22","'533","Aruba","6527","Total Bioenergy","5852","Energy production","TJ","11.000000","11.000000","11.000000","11.000000","10.000000","10.000000","10.000000","10.000000","11.000000","11.000000","12.000000","12.000000","13.000000","13.000000","14.000000","14.000000","14.000000","15.000000","15.000000","16.000000","16.000000","17.000000","17.000000","17.000000","18.000000","19.000000","20.000000","20.000000","21.000000","22.000000","23.000000","24.000000","25.000000"
"22","'533","Aruba","6529","Solid biofuels","5851","Energy consumption","TJ","8.000000","8.000000","9.000000","9.000000","8.000000","8.000000","8.000000","8.000000","8.000000","8.000000","10.000000","10.000000","10.000000","10.000000","10.000000","11.000000","12.000000","12.000000","12.000000","18.000000","19.000000","19.000000","20.000000","20.000000","21.000000","21.000000","23.000000","23.000000","23.000000","15.000000","28.000000","26.000000","26.000000"
"22","'533","Aruba","6529","Solid biofuels","5852","Energy production","TJ","11.000000","11.000000","11.000000","11.000000","10.000000","10.000000","10.000000","10.000000","11.000000","11.000000","12.000000","12.000000","13.000000","13.000000","14.000000","14.000000","14.000000","15.000000","15.000000","16.000000","16.000000","17.000000","17.000000","17.000000","18.000000","19.000000","20.000000","20.000000","21.000000","22.000000","23.000000","24.000000","25.000000"
"10","'036","Australia","170","Bagasse","5851","Energy consumption","TJ","61252.000000","50750.000000","69237.000000","88870.000000","107349.000000","104746.000000","117303.000000","123967.000000","103889.000000","114533.000000","87881.000000","96443.000000","118314.000000","75759.000000","77948.000000","70796.000000","53275.000000","46669.000000","58413.000000","91375.000000","108661.000000","103783.000000","106398.000000","116478.000000","104470.000000","115757.000000","112371.000000","82962.000000","73214.000000","69587.000000","62223.000000","67487.000000","64310.000000"
"10","'036","Australia","170","Bagasse","5852","Energy production","TJ","90935.000000","80433.000000","93357.000000","112990.000000","131469.000000","128866.000000","141423.000000","148087.000000","128009.000000","138797.000000","111191.000000","120040.000000","141314.000000","133809.000000","139222.000000","135762.000000","119055.000000","114602.000000","113229.000000","111012.000000","125525.000000","115043.000000","117783.000000","126711.000000","119450.000000","132643.000000","131669.000000","110298.000000","100228.000000","91324.000000","83844.000000","87968.000000","83287.000000"
"10","'036","Australia","6521","Biodiesel","5851","Energy consumption","TJ",,,,,,,,,,,,"117.000000","233.000000","350.000000","466.000000","583.000000","699.000000","1803.000000","1693.000000","1325.000000","2245.000000","3238.000000","3680.000000","3680.000000","4747.000000","5078.000000","1987.000000","147.000000","37.000000","37.000000","74.000000","51.000000","51.000000"
"10","'036","Australia","6521","Biodiesel","5852","Energy production","TJ",,,,,,,,,,,,"117.000000","233.000000","350.000000","466.000000","583.000000","699.000000","1803.000000","1693.000000","1325.000000","2245.000000","3238.000000","3680.000000","3680.000000","4747.000000","5078.000000","1987.000000","147.000000","37.000000","37.000000","74.000000","51.000000","38.000000"
"10","'036","Australia","6522","Biogases","5851","Energy consumption","TJ",,,,,,,,,"48.000000","97.000000","145.000000","193.000000","242.000000","290.000000","349.000000","679.000000","854.000000","870.000000","928.000000","883.000000","1002.000000","952.000000","1599.000000","2155.000000","2310.000000","2450.000000","3224.000000","1247.000000","1470.000000","1441.000000","1458.000000","2568.000000","602.000000"
"10","'036","Australia","6522","Biogases","5852","Energy production","TJ","113.000000","225.000000","338.000000","451.000000","563.000000","676.000000","3222.000000","3694.000000","4578.000000","5780.000000","5780.000000","9331.000000","11016.000000","8500.000000","8841.000000","7500.000000","8253.000000","8199.000000","10809.000000","12870.000000","12915.000000","13438.000000","14802.000000","13928.000000","16316.000000","16693.000000","17471.000000","14970.000000","16103.000000","16325.000000","16662.000000","17984.000000","18698.000000"
