Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"8","'028","Antigua and Barbuda","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.140000","A","0.030000","A",,,,,,,,,,,,,"0.140000","A"
"8","'028","Antigua and Barbuda","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.020000","A","0.920000","A","0.890000","A","0.810000","A",,,,,,,,,,,,,"0.100000","A"
"8","'028","Antigua and Barbuda","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.980000","A","1.740000","A","1.130000","I","0.520000","A","0.520000","I","0.520000","I","0.520000","I","0.520000","I","0.000000","A"
"8","'028","Antigua and Barbuda","1317","Seed Treat Fung – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.980000","A","1.390000","A",,,"0.370000","A",,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1318","Seed Treat Fung – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A",,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1319","Seed Treat Fung – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.030000","A",,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1338","Seed Treat Fung – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.090000","A",,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1339","Seed Treat Fung – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.350000","A",,,"0.030000","A",,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.910000","A","1.380000","A","0.690000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","A"
"8","'028","Antigua and Barbuda","1340","Seed Treat Insect – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1342","Seed Treat Insect – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.070000","A","0.170000","A",,,,,,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1343","Seed Treat Insect – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A","0.020000","A",,,,,,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1344","Seed Treat Insect – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.840000","A","1.190000","A",,,,,,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.010000","A","0.010000","A","0.010000","I","0.000000","I","0.030000","I","0.060000","I","0.100000","I","0.130000","I","0.160000","A"
"8","'028","Antigua and Barbuda","1345","Rodenticides","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","A"
"8","'028","Antigua and Barbuda","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1348","Rodenticides – Cyanide Generators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1349","Rodenticides – Hypercalcaemics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1350","Rodenticides – Narcotics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1347","Rodenticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","A"
"8","'028","Antigua and Barbuda","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","A"
"9","'032","Argentina","1357","Pesticides (total)","5157","Agricultural Use","tonnes","26156.000000","E","26156.000000","E","26156.000000","E","26156.000000","E","30195.000000","E","37842.000000","E","54595.000000","E","77691.000000","E","62397.000000","E","73293.040000","E","84189.080000","E","95085.120000","E","105981.160000","E","116877.200000","E","127773.240000","E","138669.280000","E","149565.320000","E","186790.190000","E","203369.340000","E","140094.800000","E","235739.100000","E","220610.040000","E","216308.700000","E","212007.350000","E","207706.000000","E","203807.000000","E","199908.000000","E","196009.000000","E","172928.000000","E","204559.000000","E","241294.180000","E"
"9","'032","Argentina","1309","Insecticides","5157","Agricultural Use","tonnes","3503.000000","I","3503.000000","I","3503.000000","I","3503.000000","A","4883.000000","A","6188.000000","A","9456.000000","A","12535.000000","A","7964.000000","A","7890.560000","I","7817.120000","I","7743.680000","I","7670.240000","I","7596.800000","I","7523.360000","I","7449.910000","I","7376.470000","E","9340.610000","E","7380.820000","E","6260.370000","E","10469.750000","E","9175.190000","E","8756.560000","I","8337.930000","I","7919.300000","A","6524.870000","I","5130.430000","I","3736.000000","A","3747.000000","A","3525.000000","A","4598.560000","A"
"9","'032","Argentina","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,,,,,"44.000000","A","25.000000","A","24.000000","A","25.000000","A","17.000000","A","1192.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9","'032","Argentina","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,"1793.000000","A","2532.000000","A","2955.000000","A","5400.000000","A","7066.000000","A","4779.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5932.100000","A",,,,,"2212.000000","A",,,,,,
"9","'032","Argentina","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,"593.000000","A","546.000000","A","904.000000","A","1338.000000","A","1802.000000","A","385.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.300000","A",,,,,"84.000000","A",,,,,,
"9","'032","Argentina","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,"131.000000","A","346.000000","A","538.000000","A","804.000000","A","1269.000000","A","447.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"829.000000","A",,,,,"592.000000","A",,,,,,
"9","'032","Argentina","1314","Insecticides – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,"23.000000","A","37.000000","A","16.000000","A","48.000000","A","221.000000","A","9.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.600000","A",,,,,"20.000000","A",,,,,,
"9","'032","Argentina","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,,,,,"919.000000","A","1397.000000","A","1751.000000","A","1841.000000","A","2160.000000","A","1152.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1003.300000","A",,,,,"828.000000","A",,,,,,
"9","'032","Argentina","1316","Mineral Oils","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","764.000000","A","809.390000","I","854.790000","I","900.180000","I","945.580000","I","990.970000","I","1036.360000","I","1081.760000","I","1127.150000","I","1172.540000","I","1217.940000","I","1263.330000","I","1308.720000","I","1354.120000","I","1399.510000","I","1444.910000","I","1490.300000","A","2441.200000","I","3392.100000","I","4343.000000","A","4213.000000","A","4253.000000","A","1787.130000","A"
"9","'032","Argentina","1320","Herbicides","5157","Agricultural Use","tonnes","17533.000000","I","17533.000000","I","17533.000000","I","17533.000000","A","19376.000000","A","24863.000000","A","38185.000000","A","55171.000000","A","47355.000000","A","58584.530000","I","69814.060000","I","81043.580000","I","92273.110000","I","103502.640000","I","114732.170000","I","125961.700000","I","137191.230000","E","172246.700000","E","190431.570000","E","129017.160000","E","216992.990000","E","202811.110000","E","199959.840000","I","197108.570000","I","194257.300000","A","190733.530000","I","187209.770000","I","183686.000000","A","161502.000000","A","192210.000000","A","230123.490000","A"
"9","'032","Argentina","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes",,,,,,,"515.000000","A","885.000000","A","453.000000","A","1550.000000","A","2880.000000","A","1772.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4460.800000","A",,,,,"7270.000000","A",,,,,,
"9","'032","Argentina","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,,,,,"4274.000000","A","3654.000000","A","4290.000000","A","9034.000000","A","12471.000000","A","3759.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"777.000000","A",,,,,"5864.000000","A",,,,,,
"9","'032","Argentina","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,,,,,,"2388.000000","A","3892.000000","A","7159.000000","A","9570.000000","A","14770.000000","A","7462.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6574.600000","A",,,,,"14018.000000","A",,,,,,
"9","'032","Argentina","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,"37.000000","A","28.000000","A","36.000000","A","588.000000","A","650.000000","A","69.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"283.800000","A",,,,,"304.000000","A",,,,,,
"9","'032","Argentina","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,,,,,"195.000000","A","373.000000","A","1332.000000","A","900.000000","A","2950.000000","A","1222.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.000000","A",,,,,,,,,,,,
"9","'032","Argentina","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes",,,,,,,"45.000000","A","57.000000","A","64.000000","A","112.000000","A","745.000000","A","822.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.000000","A",,,,,"23.000000","A",,,,,,
"9","'032","Argentina","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,,,"225.000000","A","436.000000","A","777.000000","A","126.000000","A","225.000000","A","49.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.000000","A",,,,,,
"9","'032","Argentina","1329","Herbicides – Bipiridils","5157","Agricultural Use","tonnes",,,,,,,"1042.000000","A","1247.000000","A","912.000000","A","1730.000000","A","1930.000000","A","440.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"591.600000","A",,,,,"2213.000000","A",,,,,,
"9","'032","Argentina","1330","Herbicides – Uracil","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,"19.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9","'032","Argentina","1327","Herbicides – Other","5157","Agricultural Use","tonnes",,,,,,,"8812.000000","A","8804.000000","A","9840.000000","A","14575.000000","A","18550.000000","A","31741.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181526.500000","A",,,,,"153991.000000","A",,,,,,
"9","'032","Argentina","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","4799.000000","I","4799.000000","I","4799.000000","I","4799.000000","A","5641.000000","A","6297.000000","A","6107.000000","A","9064.000000","A","6041.000000","A","5510.150000","I","4979.290000","I","4448.440000","I","3917.590000","I","3386.730000","I","2855.880000","I","2325.030000","I","1794.170000","E","2486.470000","E","2661.320000","E","1984.760000","E","3730.560000","E","3852.630000","E","3886.990000","I","3921.340000","I","3955.700000","A","4036.470000","I","4117.230000","I","4198.000000","A","3427.000000","A","3596.000000","A","4667.540000","A"
"9","'032","Argentina","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes",,,,,,,"1178.000000","A","2242.000000","A","2578.000000","A","1755.000000","A","2923.000000","A","2062.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.000000","A",,,,,"359.000000","A",,,,,,
"9","'032","Argentina","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,"2676.000000","A","2087.000000","A","2272.000000","A","2656.000000","A","3624.000000","A","2727.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"727.500000","A",,,,,"518.000000","A",,,,,,
"9","'032","Argentina","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,"228.000000","A","362.000000","A","386.000000","A","285.000000","A","497.000000","A","462.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1033.800000","A",,,,,"796.000000","A",,,,,,
"9","'032","Argentina","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,"111.000000","A","277.000000","A","340.000000","A","614.000000","A","770.000000","A","301.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1174.300000","A",,,,,"1251.000000","A",,,,,,
"9","'032","Argentina","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,,,,,,"23.000000","A","6.000000","A","5.000000","A",,,,,"6.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9","'032","Argentina","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,,,,,"583.000000","A","667.000000","A","716.000000","A","797.000000","A","1250.000000","A","483.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"986.100000","A",,,,,"1275.000000","A",,,,,,
"9","'032","Argentina","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","319.000000","I","319.000000","I","319.000000","I","319.000000","A","293.000000","A","491.000000","A","844.000000","A","918.000000","A","270.000000","A","237.060000","I","204.120000","I","171.180000","I","138.240000","I","105.300000","I","72.360000","I","39.420000","I","6.490000","E","12.850000","E","12.010000","E","9.150000","E","17.010000","E","25.340000","E","27.890000","I","30.450000","I","33.000000","A","37.330000","I","41.670000","I","46.000000","A","39.000000","A","52.000000","A","97.640000","A"
"9","'032","Argentina","1345","Rodenticides","5157","Agricultural Use","tonnes","2.000000","I","2.000000","I","2.000000","I","2.000000","A","2.000000","A","3.000000","A","3.000000","A","3.000000","A","3.000000","A","3.020000","I","3.040000","I","3.060000","I","3.080000","I","3.090000","I","3.110000","I","3.130000","I","3.150000","E","2.700000","E","3.150000","E","4.500000","E","0.900000","E","0.900000","E","17.400000","I","33.900000","I","50.400000","A","33.600000","I","16.800000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I"
"9","'032","Argentina","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes",,,,,,,"1.000000","A","1.000000","A","1.000000","A","3.000000","A","3.000000","A","3.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9","'032","Argentina","1347","Rodenticides – Other","5157","Agricultural Use","tonnes",,,,,,,"1.000000","A","1.000000","A","2.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.400000","A",,,,,,,,,,,,
"9","'032","Argentina","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","258.330000","I","516.670000","I","775.000000","I","1033.330000","I","1291.670000","I","1550.000000","I","1808.330000","I","2066.670000","E","1528.320000","E","1662.550000","E","1555.530000","E","3219.170000","E","3390.750000","E","2260.500000","I","1130.250000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","923.000000","A","19.820000","A"
"1","'051","Armenia","1357","Pesticides (total)","5157","Agricultural Use","tonnes",,,,,"8.000000","E","8.000000","E","23.000000","E","23.900000","E","32.000000","E","41.460000","E","50.920000","E","60.380000","E","69.850000","E","79.310000","E","88.770000","E","98.230000","E","204.770000","E","220.510000","E","227.550000","E","241.710000","E","218.200000","E","198.360000","E","278.720000","E","320.670000","E","362.620000","E","404.570000","E","446.520000","E","488.470000","E","530.420000","E","572.370000","E","614.320000","E","527.330000","E","639.150000","E"
"1","'051","Armenia","1309","Insecticides","5157","Agricultural Use","tonnes",,,,,"4.000000","I","4.000000","A","11.000000","A","13.000000","A","20.000000","A","20.130000","I","20.250000","I","20.380000","I","20.510000","I","20.640000","I","20.760000","I","20.890000","A","30.680000","A","41.270000","A","43.090000","A","63.800000","A","73.020000","A","46.670000","A","51.950000","A","63.280000","I","74.620000","I","85.950000","I","97.280000","I","108.620000","I","119.950000","I","131.280000","I","142.620000","E","97.620000","A","162.910000","A"
"1","'051","Armenia","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.150000","A",,
"1","'051","Armenia","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,"1.000000","A","9.000000","A","8.000000","A","14.000000","A",,,,,,,,,,,,,"16.840000","A","20.680000","A","32.460000","A","25.660000","A","47.760000","A","58.570000","A","35.520000","A","36.860000","A",,,,,,,,,,,,,,,,,"29.500000","A",,
