Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"7","'024","Angola","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","0.090000","E","0.090000","E","0.090000","E","0.170000","E","0.490000","E","0.620000","E","0.870000","E","0.870000","E","0.860000","E","0.930000","E","1.850000","E","1.790000","E","1.400000","E","0.960000","E","0.300000","E","0.140000","E","1.740000","E","1.280000","E","1.170000","E","1.100000","E","0.530000","E","0.310000","E","0.410000","E","0.390000","E","1.280000","E","0.480000","E","0.370000","E","0.470000","E","0.800000","E","0.210000","E","0.190000","E","0.240000","E","0.150000","E","0.150000","E","0.140000","E","0.140000","E","0.130000","E","0.150000","E","0.140000","E","0.090000","E",,,"0.160000","E","0.100000","E","0.380000","E","0.190000","E","0.330000","E","0.270000","E","0.380000","E","0.460000","E","0.740000","E","0.680000","E","0.770000","E","0.790000","E","1.020000","E","0.910000","E","0.720000","E","0.900000","E","0.710000","E","0.540000","E","0.730000","E"
"7","'024","Angola","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","0.400000","E","0.380000","E","0.380000","E","0.710000","E","1.910000","E","2.360000","E","3.180000","E","3.290000","E","3.080000","E","3.300000","E","6.520000","E","6.770000","E","5.370000","E","3.790000","E","1.360000","E","0.790000","E","10.680000","E","8.420000","E","8.420000","E","7.990000","E","4.240000","E","2.550000","E","3.430000","E","3.310000","E","11.270000","E","4.230000","E","3.380000","E","4.390000","E","7.750000","E","2.120000","E","1.870000","E","2.360000","E","1.530000","E","1.370000","E","1.420000","E","1.320000","E","1.320000","E","1.320000","E","1.370000","E","0.720000","E",,,"1.100000","E","0.660000","E","2.470000","E","1.160000","E","2.060000","E","1.520000","E","2.110000","E","2.160000","E","3.390000","E","2.930000","E","4.200000","E","3.260000","E","4.990000","E","4.470000","E","3.580000","E","4.570000","E","3.640000","E","2.770000","E","3.890000","E"
"7","'024","Angola","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha","0.090000","E","0.090000","E","0.120000","E","0.180000","E","0.210000","E","0.240000","E","0.270000","E","0.630000","E","0.940000","E","1.120000","E","2.320000","E","1.880000","E","1.590000","E","1.030000","E","0.380000","E","0.180000","E","2.590000","E","1.820000","E","0.620000","E","1.120000","E","1.410000","E","0.590000","E","1.180000","E","0.790000","E","2.110000","E","1.030000","E","0.820000","E","1.960000","E","2.350000","E","1.470000","E","0.670000","E","0.860000","E","0.860000","E","1.430000","E","0.860000","E","0.570000","E",,,,,,,,,,,"0.300000","E","0.410000","E","1.010000","E","0.420000","E","0.380000","E","0.650000","E","1.060000","E","1.190000","E","1.970000","E","3.380000","E","1.590000","E","1.820000","E","1.520000","E","1.010000","E","1.260000","E","2.290000","E","1.230000","E","1.950000","E","1.570000","E"
"7","'024","Angola","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap","0.050000","E","0.050000","E","0.070000","E","0.100000","E","0.120000","E","0.140000","E","0.160000","E","0.360000","E","0.550000","E","0.650000","E","1.310000","E","1.020000","E","0.830000","E","0.520000","E","0.190000","E","0.080000","E","1.170000","E","0.800000","E","0.260000","E","0.460000","E","0.560000","E","0.220000","E","0.430000","E","0.280000","E","0.720000","E","0.340000","E","0.260000","E","0.600000","E","0.700000","E","0.420000","E","0.190000","E","0.240000","E","0.230000","E","0.370000","E","0.220000","E","0.140000","E",,,,,,,,,,,"0.060000","E","0.080000","E","0.190000","E","0.080000","E","0.070000","E","0.120000","E","0.180000","E","0.230000","E","0.370000","E","0.700000","E","0.320000","E","0.360000","E","0.290000","E","0.190000","E","0.230000","E","0.400000","E","0.210000","E","0.320000","E","0.250000","E"
"7","'024","Angola","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$","0.240000","E","0.230000","E","0.310000","E","0.430000","E","0.480000","E","0.520000","E","0.570000","E","1.380000","E","1.970000","E","2.280000","E","4.600000","E","3.870000","E","3.190000","E","2.040000","E","0.840000","E","0.470000","E","7.170000","E","5.220000","E","1.880000","E","3.300000","E","4.430000","E","1.820000","E","3.610000","E","2.380000","E","6.330000","E","2.960000","E","2.360000","E","5.620000","E","6.750000","E","4.240000","E","1.870000","E","2.290000","E","2.300000","E","3.430000","E","2.120000","E","1.320000","E",,,,,,,,,,,"0.400000","E","0.540000","E","1.250000","E","0.470000","E","0.430000","E","0.660000","E","1.010000","E","1.050000","E","1.680000","E","3.010000","E","1.720000","E","1.500000","E","1.420000","E","0.920000","E","1.130000","E","2.040000","E","1.060000","E","1.650000","E","1.330000","E"
"7","'024","Angola","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha","0.060000","E","0.060000","E","0.160000","E","0.150000","E","0.150000","E","0.240000","E","0.240000","E","0.150000","E","0.680000","E","0.590000","E","1.740000","E","1.380000","E","2.030000","E","1.500000","E","0.210000","E","0.150000","E","2.850000","E","2.150000","E","0.650000","E","1.120000","E","0.790000","E","0.060000","E","0.240000","E","0.180000","E","0.110000","E","1.030000","E","1.030000","E","1.180000","E","1.890000","E","0.590000","E","0.670000","E","0.860000","E","0.860000","E","0.860000","E","0.860000","E","0.570000","E",,,"0.310000","E","0.320000","E",,,,,"0.410000","E","0.740000","E","1.120000","E","0.630000","E","1.130000","E","0.880000","E","4.330000","E","1.470000","E","1.950000","E","4.620000","E","2.880000","E","2.990000","E","1.910000","E","1.680000","E","1.570000","E","2.620000","E","2.020000","E","1.730000","E","1.930000","E"
"7","'024","Angola","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap","0.040000","E","0.040000","E","0.090000","E","0.090000","E","0.090000","E","0.140000","E","0.140000","E","0.090000","E","0.400000","E","0.340000","E","0.980000","E","0.750000","E","1.060000","E","0.750000","E","0.100000","E","0.070000","E","1.290000","E","0.940000","E","0.270000","E","0.460000","E","0.310000","E","0.020000","E","0.090000","E","0.060000","E","0.040000","E","0.340000","E","0.330000","E","0.360000","E","0.560000","E","0.170000","E","0.190000","E","0.240000","E","0.230000","E","0.220000","E","0.220000","E","0.140000","E",,,"0.070000","E","0.070000","E",,,,,"0.080000","E","0.150000","E","0.210000","E","0.120000","E","0.200000","E","0.160000","E","0.740000","E","0.280000","E","0.370000","E","0.950000","E","0.570000","E","0.600000","E","0.370000","E","0.310000","E","0.280000","E","0.460000","E","0.340000","E","0.280000","E","0.310000","E"
"7","'024","Angola","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$","0.160000","E","0.150000","E","0.380000","E","0.350000","E","0.340000","E","0.520000","E","0.510000","E","0.330000","E","1.420000","E","1.200000","E","3.440000","E","2.840000","E","4.070000","E","2.970000","E","0.450000","E","0.390000","E","7.910000","E","6.140000","E","1.970000","E","3.300000","E","2.490000","E","0.180000","E","0.720000","E","0.540000","E","0.330000","E","2.960000","E","2.950000","E","3.380000","E","5.420000","E","1.690000","E","1.870000","E","2.290000","E","2.300000","E","2.060000","E","2.120000","E","1.320000","E",,,"0.630000","E","0.660000","E",,,,,"0.550000","E","0.980000","E","1.380000","E","0.720000","E","1.260000","E","0.890000","E","4.120000","E","1.300000","E","1.670000","E","4.120000","E","3.110000","E","2.470000","E","1.790000","E","1.530000","E","1.400000","E","2.330000","E","1.750000","E","1.460000","E","1.640000","E"
"8","'028","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.000000","E","6.600000","E","0.000000","E","3.400000","E","1.800000","E","0.400000","E","1.800000","E","4.600000","E","0.800000","E","0.800000","E","5.340000","E","6.480000","E","4.120000","E","1.540000","E","12.230000","E","1.800000","E","1.720000","E","5.400000","E","0.330000","E"
"8","'028","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.130000","E","0.420000","E","0.000000","E","0.210000","E","0.110000","E","0.020000","E","0.110000","E","0.270000","E","0.050000","E","0.040000","E","0.300000","E","0.350000","E","0.220000","E","0.080000","E","0.650000","E","0.090000","E","0.090000","E","0.280000","E","0.020000","E"
"8","'028","Antigua and Barbuda","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.770000","E","2.430000","E","0.000000","E","1.380000","E","0.710000","E","0.150000","E","0.680000","E","1.800000","E","0.430000","E","0.420000","E","2.950000","E","3.520000","E","2.260000","E","0.840000","E","6.800000","E","1.000000","E","1.010000","E","3.180000","E","0.200000","E"
"8","'028","Antigua and Barbuda","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.800000","E","6.800000","E","2.800000","E","1.200000","E","1.000000","E",,,"1.000000","E","3.000000","E","0.800000","E","1.400000","E","1.670000","E","2.080000","E","1.700000","E","2.110000","E","1.330000","E","1.300000","E","0.490000","E","2.490000","E","3.460000","E"
"8","'028","Antigua and Barbuda","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.240000","E","0.430000","E","0.170000","E","0.070000","E","0.060000","E",,,"0.060000","E","0.170000","E","0.050000","E","0.080000","E","0.090000","E","0.110000","E","0.090000","E","0.110000","E","0.070000","E","0.070000","E","0.030000","E","0.130000","E","0.180000","E"
"8","'028","Antigua and Barbuda","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.460000","E","2.500000","E","1.010000","E","0.490000","E","0.390000","E",,,"0.380000","E","1.170000","E","0.430000","E","0.740000","E","0.920000","E","1.130000","E","0.930000","E","1.160000","E","0.740000","E","0.720000","E","0.290000","E","1.460000","E","2.150000","E"
"8","'028","Antigua and Barbuda","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.600000","E","8.400000","E","3.200000","E","0.200000","E","0.800000","E",,,,,"3.000000","E","0.800000","E","0.400000","E","0.870000","E","1.460000","E","0.540000","E","0.560000","E","1.010000","E","1.110000","E","0.370000","E","0.320000","E","2.810000","E"
"8","'028","Antigua and Barbuda","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.290000","E","0.530000","E","0.200000","E","0.010000","E","0.050000","E",,,,,"0.170000","E","0.050000","E","0.020000","E","0.050000","E","0.080000","E","0.030000","E","0.030000","E","0.050000","E","0.060000","E","0.020000","E","0.020000","E","0.140000","E"
"8","'028","Antigua and Barbuda","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.760000","E","3.090000","E","1.160000","E","0.080000","E","0.310000","E",,,,,"1.170000","E","0.430000","E","0.210000","E","0.480000","E","0.790000","E","0.290000","E","0.310000","E","0.560000","E","0.620000","E","0.220000","E","0.190000","E","1.750000","E"
"9","'032","Argentina","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","0.430000","E","0.430000","E","0.810000","E","0.960000","E","1.170000","E","1.130000","E","1.590000","E","1.240000","E","1.410000","E","1.640000","E","1.790000","E","1.940000","E","1.720000","E","1.640000","E","1.090000","E","1.520000","E","1.610000","E","1.830000","E","2.250000","E","2.380000","E","1.930000","E","2.000000","E","2.330000","E","3.860000","E","3.870000","E","3.430000","E","3.470000","E","3.620000","E","3.620000","E","3.670000","E","3.450000","E","5.270000","E","6.010000","E","10.060000","E","11.340000","E","18.080000","E","16.810000","E","14.860000","E","16.030000","E","17.400000","E","17.270000","E","18.520000","E","24.030000","E","24.290000","E","18.410000","E","21.530000","E","25.840000","E","20.800000","E","13.440000","E","19.770000","E","21.630000","E","18.090000","E","19.510000","E","20.080000","E","16.010000","E","25.410000","E","27.890000","E","34.440000","E","37.940000","E","41.550000","E"
"9","'032","Argentina","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","0.400000","E","0.410000","E","0.780000","E","0.920000","E","1.130000","E","1.130000","E","1.620000","E","1.320000","E","1.490000","E","1.720000","E","1.850000","E","1.990000","E","1.750000","E","1.650000","E","1.080000","E","1.490000","E","1.560000","E","1.760000","E","2.140000","E","2.250000","E","1.810000","E","1.850000","E","2.130000","E","3.490000","E","3.460000","E","3.030000","E","3.030000","E","3.130000","E","3.090000","E","3.110000","E","2.890000","E","4.370000","E","4.940000","E","8.190000","E","9.150000","E","14.480000","E","13.360000","E","11.720000","E","12.540000","E","13.510000","E","13.320000","E","14.190000","E","19.450000","E","20.690000","E","16.470000","E","20.050000","E","24.730000","E","19.010000","E","11.780000","E","18.860000","E","20.740000","E","17.600000","E","18.680000","E","18.390000","E","14.010000","E","21.220000","E","22.210000","E","26.160000","E","28.550000","E","30.980000","E"
"9","'032","Argentina","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","0.370000","E","0.360000","E","0.640000","E","0.820000","E","1.080000","E","1.000000","E","1.340000","E","1.170000","E","1.240000","E","1.470000","E","1.740000","E","1.900000","E","1.640000","E","1.480000","E","0.960000","E","1.230000","E","1.310000","E","1.390000","E","1.720000","E","1.980000","E","1.510000","E","1.540000","E","1.850000","E","2.980000","E","2.970000","E","2.580000","E","2.770000","E","2.810000","E","3.040000","E","2.780000","E","2.570000","E","3.940000","E","4.530000","E","7.240000","E","7.680000","E","12.620000","E","10.960000","E","9.070000","E","9.640000","E","10.450000","E","10.380000","E","11.270000","E","15.060000","E","15.800000","E","11.190000","E","13.940000","E","15.860000","E","12.150000","E","9.100000","E","12.670000","E","13.350000","E","12.340000","E","12.230000","E","11.940000","E","8.450000","E","13.230000","E","13.330000","E","17.190000","E","16.380000","E","18.410000","E"
"9","'032","Argentina","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha","0.240000","E","0.110000","E","0.110000","E","0.240000","E","0.470000","E","0.930000","E","1.020000","E","1.190000","E","1.530000","E","1.550000","E","0.950000","E","1.150000","E","1.270000","E","1.100000","E","1.080000","E","1.350000","E","1.090000","E","1.910000","E","2.270000","E","1.680000","E","1.510000","E","1.720000","E","1.930000","E","1.730000","E","1.890000","E","1.760000","E","2.210000","E","1.870000","E","1.550000","E","1.870000","E","1.970000","E","3.010000","E","3.810000","E","5.490000","E","6.490000","E","10.870000","E","10.680000","E","11.280000","E","11.920000","E","11.660000","E","11.640000","E","9.930000","E","13.650000","E","17.250000","E","14.750000","E","16.900000","E","20.170000","E","11.910000","E","8.370000","E","17.530000","E","18.290000","E","14.660000","E","14.880000","E","14.370000","E","11.270000","E","17.870000","E","18.310000","E","20.450000","E","22.520000","E","25.770000","E"
"9","'032","Argentina","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap","0.230000","E","0.100000","E","0.100000","E","0.230000","E","0.450000","E","0.940000","E","1.040000","E","1.270000","E","1.620000","E","1.630000","E","0.990000","E","1.180000","E","1.290000","E","1.100000","E","1.070000","E","1.320000","E","1.060000","E","1.850000","E","2.160000","E","1.580000","E","1.410000","E","1.590000","E","1.760000","E","1.560000","E","1.680000","E","1.560000","E","1.930000","E","1.620000","E","1.330000","E","1.580000","E","1.650000","E","2.490000","E","3.130000","E","4.470000","E","5.240000","E","8.710000","E","8.490000","E","8.890000","E","9.330000","E","9.050000","E","8.970000","E","7.610000","E","11.050000","E","14.700000","E","13.200000","E","15.740000","E","19.310000","E","10.890000","E","7.330000","E","16.720000","E","17.540000","E","14.270000","E","14.250000","E","13.160000","E","9.860000","E","14.920000","E","14.580000","E","15.530000","E","16.950000","E","19.220000","E"
"9","'032","Argentina","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$","0.210000","E","0.090000","E","0.090000","E","0.210000","E","0.430000","E","0.820000","E","0.860000","E","1.120000","E","1.340000","E","1.400000","E","0.920000","E","1.130000","E","1.210000","E","0.990000","E","0.950000","E","1.090000","E","0.880000","E","1.460000","E","1.730000","E","1.390000","E","1.180000","E","1.320000","E","1.530000","E","1.340000","E","1.440000","E","1.330000","E","1.770000","E","1.450000","E","1.300000","E","1.410000","E","1.460000","E","2.250000","E","2.880000","E","3.950000","E","4.400000","E","7.590000","E","6.960000","E","6.880000","E","7.170000","E","7.000000","E","6.990000","E","6.040000","E","8.560000","E","11.220000","E","8.960000","E","10.940000","E","12.380000","E","6.960000","E","5.660000","E","11.230000","E","11.290000","E","10.000000","E","9.330000","E","8.540000","E","5.950000","E","9.300000","E","8.750000","E","10.200000","E","9.720000","E","11.420000","E"
